SeqId	Reference
25086-83	751.7
25087-11	933.8
25088-42	993.8
25089-21	3704.9
25091-83	987
25092-32	4172.6
25093-96	655.5
25094-9	4467.1
25095-1	1630.8
25096-58	679.4
25099-4	647.1
25100-11	1418.5
25102-23	2983.4
25103-45	5471.8
25104-10	5475.5
25105-70	1025
25105-87	7133.4
25108-6	4948.5
25110-19	294.9
25111-24	1393.3
25112-6	456
25114-256	3819.6
25115-21	15491.6
25116-11	2194.4
25117-17	3057.4
25118-45	9952.5
25121-7	1241.7
25123-198	667.2
25124-21	772.4
25125-7	789.5
25126-19	1187.9
2513-7	5589.9
2514-65	822.8
2515-14	3057.6
2516-57	6224.1
25209-15	2300.4
25211-14	1379
25215-1	1595.1
25216-8	5348.2
25217-35	8335
25218-10	2838.6
25219-17	2859.9
25220-8	2283.7
25225-14	1012.2
25227-20	488.4
2523-31	42734.4
25232-4	19142.2
25233-2	4890.4
25235-2	1043.3
25236-11	5389.8
25238-6	255.8
2524-56	7309.5
25240-1	753.7
25242-12	1921.8
25244-9	1727.4
25245-22	2717.2
25247-12	1251.8
25248-28	9253.1
25249-33	1038.4
25251-6	1651.3
25252-29	1175.7
25253-17	2287.8
25255-4	1155.2
25256-153	2564.4
25256-23	5002.4
25257-162	1030.6
25258-41	641
25259-7	1103
25260-62	653.7
25261-42	633.9
25262-6	9453
25263-4	285.8
25264-102	974
25265-8	699
25266-14	347.1
25267-10	9094.5
25269-10	717
25270-3	885.1
25272-17	39631.8
25273-80	39702
25274-2	1770.7
25275-30	933.9
25276-32	3131.2
25277-51	1106.9
25278-41	16608.7
25279-44	427.5
25280-2	2815.4
25281-50	2226.9
25282-6	1107.5
25283-2	396.6
25284-47	6255.6
25285-14	678
25286-33	3107.4
25287-7	2018.5
25288-16	2977.5
25291-27	3722.9
25292-4	50637.8
25292-6	2102.1
25296-3	575.2
25297-11	1264.4
25298-53	3047.1
25299-11	2237
25300-39	342.4
25301-48	461.2
25306-51	370.5
25307-8	1397.4
25308-8	4502
25409-5	299
25412-53	619
25413-80	6400.8
25414-11	1282.9
25416-5	674
25419-59	827.5
25422-58	1010.8
25424-234	1157.4
25428-103	689.2
25433-25	3941.3
25436-44	1371.1
25437-18	1113
25438-288	635
25444-29	17741.7
25446-34	11857.7
25451-39	1496.6
25452-16	444.7
25453-57	32338.9
25454-38	27154.8
25456-73	4198
25459-3	1891.2
25460-36	1954.1
25461-3	247.7
25463-3	2485.6
25464-1	1045
25465-42	276.9
25466-84	1235.8
25468-5	507.8
25472-12	700.4
25473-62	1536.2
25479-8	13316.6
25480-21	1398.1
25481-66	1038.7
25482-5	1411
25484-120	347.6
25486-38	343.5
25488-6	2187.2
25491-54	325.4
25492-7	404.8
25493-11	687.4
25497-35	1573.6
25499-37	1717.7
25500-6	1028.6
25501-128	6368
2558-51	519.6
2567-5	68525
2570-72	6939.6
2571-12	26001.3
2573-20	341.5
2575-5	11360.3
2578-67	369.4
2579-17	18661.3
2580-83	13246
2585-2	10268.1
25879-6	5493.3
25880-14	905.6
25886-11	821.3
25889-108	4445.6
25895-29	754.8
25898-4	1218.9
2590-69	19407.3
25901-3	676.1
25902-27	850.5
25904-17	2086.4
25906-5	1217.3
25907-47	1911.6
25910-1	8372.2
25912-131	1008.2
25913-17	2422.1
25917-12	1539
25918-60	2043.8
25921-3	1529.1
25922-7	2249.2
25926-29	1044.4
25938-13	2593.9
25941-4	3097.8
25947-116	864.1
25948-18	2472.4
25949-3	18073.7
25951-17	2565.3
25954-3	2101.7
25956-9	3313.3
25957-5	873.3
25960-15	26015.3
25962-51	417.4
25963-2	9437.5
25964-12	6479.4
25967-34	33102.7
2597-8	7913.5
2598-9	433.7
2599-51	302.4
2602-2	7896.6
2603-61	1257.7
2605-49	1666.2
2607-54	633.9
2609-59	2878.2
2611-72	1241.5
2612-5	2360.6
2614-28	1449.6
2615-60	2694.4
2616-23	977.1
2617-56	6358
2618-10	576
2619-72	498.6
2620-4	8253.6
2622-18	362
2625-53	4205.9
2630-12	23442.2
2631-50	1372.1
2632-5	996.8
2633-52	1358.5
2634-2	2627.1
2635-61	2647.8
2636-10	21110.5
2637-77	5063.8
2638-12	38533.9
2640-3	1858.1
2642-4	1655.4
2643-57	37876.4
2644-11	18907.2
2645-54	861.7
2647-66	17523.2
2649-77	1408.3
2652-15	6117.8
2654-19	11192
2658-27	4700
2665-26	6111.7
2666-53	1589.4
2668-70	37818.1
2670-67	1583.1
2677-1	15887.9
2681-23	1830.2
2682-68	7908.7
2683-1	50902.8
2685-21	68955.7
2686-67	20873.9
2687-2	2505.7
2692-74	1735.5
2693-20	5516
2695-25	1636.8
2696-87	716.3
2697-7	26344.1
2700-56	7166.7
2704-74	964.9
2705-5	1004.4
2706-69	70143.2
2708-54	1751.8
2711-6	5295.8
2714-78	3488.9
2715-25	473.1
2719-3	1197.4
2723-9	4475.5
2728-62	1080
2730-58	237.3
2731-29	4539.9
2732-58	281.2
2734-49	409.5
2737-22	1259.8
2741-22	521.4
2742-68	1093
2743-5	464.6
2744-57	196207.5
2746-56	1973.7
2747-3	748.8
2748-3	5244.9
2750-3	19288.1
2751-16	616.5
2752-62	662.9
2753-2	50338.7
2754-50	93673
2755-8	179239.1
2760-2	407.8
2761-49	320.4
2762-30	5401.5
2763-66	343.9
2765-4	1077.8
2768-56	2824.9
2769-3	190.4
2770-51	6422.1
2771-35	15930.5
2773-50	301.9
2774-10	20044.4
2775-54	579.9
2778-10	1014.8
2780-35	1519
2781-63	277.9
2783-18	2120.4
2785-15	264.8
2788-55	158.8
2789-26	8393
2790-54	7597.5
2794-60	1071.5
2796-62	157273.4
2797-56	2374
2805-6	490.8
2806-49	209.5
2809-25	219.5
2811-27	16575.1
2813-11	1589.8
2816-50	1015.8
2819-23	15901
2822-56	8331.2
2823-7	1579.8
2826-53	2456.8
2827-23	2966.8
2828-82	9352.6
2829-19	1294.3
2831-29	1455.5
2833-20	446
2834-54	3581.9
2835-1	314.5
2836-68	1011.8
2837-3	7645.7
2838-53	1289
2839-2	342.1
2841-13	8668
2843-13	601.5
2844-53	7261.6
2846-24	2132.1
2848-2	4548.3
2849-49	11548.9
2851-63	12842.2
2853-68	893.1
2855-49	10190.2
2857-70	521.5
2858-29	4905.1
2859-69	9368.6
2860-19	890.5
2864-2	400.8
2867-52	1316
2869-68	95.9
2870-29	15608.9
2871-73	7307.8
2875-15	345.8
2876-74	596.2
2877-3	17632.4
2878-66	781.7
2879-9	252794.8
2888-49	97608.6
2889-37	667.8
2890-59	4593.1
2891-1	1602.1
2900-53	5449.6
2906-55	548.4
2911-27	1541.3
2913-1	1298.5
2915-6	361.6
2917-3	1644.3
2925-9	5917.8
2937-10	67544.8
2938-55	84745.6
2939-10	991.1
2942-50	2097.9
2943-5	3745.4
2944-66	1380.6
2946-52	51615.1
2948-58	1240.7
2949-6	1047.6
2950-57	4082
2952-75	20329.8
2953-31	1443.6
2954-56	4270.4
2960-66	43814.9
2961-1	86992.8
2962-50	1180.3
2966-65	1378.6
2967-8	7203.1
2968-61	985.8
2969-11	2126.2
2970-60	2172.4
2972-57	761.2
2973-15	12549.9
2974-61	31121.4
2975-19	1878.1
2976-58	6172.4
2977-7	714.5
2979-8	771
2981-9	2052.1
2982-82	708.5
2985-35	2916.9
2986-49	3510.8
2987-37	479.1
2989-17	1105.2
2991-9	5532
2992-59	14736.6
2993-1	615.3
2994-71	664.9
2997-8	5457.8
2998-53	2101.9
2999-6	954.8
3000-66	682.5
3003-29	450.9
3004-67	3601.7
3005-5	1419.3
3007-7	4714.4
3009-3	25693.1
3010-53	482.1
3022-4	490.3
3024-18	7436.6
3025-50	3972.6
3026-5	5533.6
3028-36	28365.7
3029-52	3127.2
3030-3	3664.4
3032-11	1016.2
3033-57	634.9
3034-1	786.8
3035-80	6735.4
3037-62	1746.8
3038-9	1810.3
3040-59	911.1
3041-55	4188
3042-7	1862.8
3043-49	43646.5
3044-3	91541.6
3045-72	8703.6
3046-31	26989.7
3049-61	6605.6
3050-7	21547
3052-8	933
3053-49	1342.2
3054-3	64514.4
3055-54	280.2
3056-11	726.9
3057-55	4500.4
3059-50	1220
3060-43	88721.5
3061-61	1001.2
3065-65	549.4
3066-12	7654.8
3067-67	429
3069-52	6047
3070-1	1560.2
3072-4	1072.8
3073-51	5080
3074-6	48990.4
3077-66	6340.9
3078-1	573.3
3079-62	6568.5
3081-70	748.9
3082-9	437.8
3083-71	893.5
3091-70	1865.2
3115-64	1560.2
3122-6	3894.2
3132-1	942.6
3143-3	639.5
3148-49	6611.7
3151-6	5591.2
3152-57	2005.2
3166-92	2131
3168-8	455.9
3169-70	1550.1
3170-6	4943.5
3171-57	25803.3
3172-28	2239.2
3173-49	8451.9
3174-2	415.5
3175-51	21187.2
3177-49	9977.7
3178-5	808.5
3179-51	9989.2
3181-50	17577.8
3182-38	2409.6
3184-25	89062.6
3186-2	8583.2
3187-52	389.5
3189-61	418.6
3191-50	629.2
3192-3	2573.6
3194-36	7150.7
3195-50	733.9
3196-6	1602.2
3197-70	3137.4
3198-4	3539.7
3199-54	19268.5
3200-49	1838.8
3201-49	275.9
3202-28	3749.6
3204-2	11247.8
3206-4	56658.7
3208-2	1545.6
3209-69	189.9
3210-1	942.4
3212-30	2462.9
3213-65	1770.3
3214-3	73477.4
3216-2	4067.8
3217-74	2320.7
3218-8	10669.8
3220-40	1875.2
3221-54	1898.7
3222-11	1264.1
3232-28	4431.5
3234-23	1695.9
3235-50	2515.7
3236-12	3637.8
3280-49	1010.9
3283-21	37825.4
3284-75	5363.9
3285-23	147004.9
3289-19	1589.2
3290-50	1313.5
3291-30	2796.1
3292-75	6084.5
3293-2	12041.2
3294-55	1395
3296-92	1626.2
3298-52	6725.5
3299-29	410.7
3302-58	479.4
3303-23	5841.4
3305-6	682.6
3309-2	2839.2
3310-62	1528.5
3311-27	3069.7
3312-64	451.1
3313-21	86869.5
3314-74	945.1
3315-15	187.1
3316-58	5988.8
3317-33	2434.6
3320-49	37923.9
3321-2	810.5
3322-52	9345.5
3323-37	1856.9
3324-51	3205.2
3325-2	8935.6
3326-58	2886.9
3327-27	6446.9
3329-14	1918.8
3331-8	1297
3332-57	718.8
3336-50	36014.1
3339-33	9331.5
3340-53	21500.9
3341-33	493.8
3342-76	489.8
3343-1	2875.7
3344-60	147870.3
3346-72	1424.2
3347-9	12313.2
3348-49	13004.4
3350-53	732.1
3351-1	1015.5
3352-80	4171.6
3356-50	215.3
3357-67	924
3358-51	3551.4
3359-11	2170.4
3360-50	1008.9
3361-26	317.1
3362-61	1946.8
3363-31	99633.8
3364-76	1466.3
3365-7	6184.1
3366-51	39245.6
3367-8	12235.6
3373-5	463.2
3374-49	264.4
3376-49	421.1
3378-49	1442.2
3379-29	683.1
3381-24	18579.9
3387-1	1441.2
3388-58	1303.3
3389-7	60443
3390-72	1008.5
3391-10	5083
3392-68	35628.6
3394-81	482.9
3396-54	17942.2
3397-7	7068.2
3399-31	2127.6
3400-49	466.4
3401-8	2109.3
3403-1	11327.2
3404-51	792.1
3405-6	12595.4
3412-7	852.8
3413-50	1074.1
3414-40	656.6
3415-61	2420.3
3416-2	5481.6
3418-12	3343.5
3419-49	3122.9
3420-21	4332.1
3421-54	2589.4
3422-4	699.1
3423-59	1613.6
3427-63	400
3431-54	11297.7
3432-21	185.4
3434-34	5952.5
3435-53	4785.1
3437-80	2726.9
3438-10	5832.6
3440-7	2135.1
3441-64	8912.8
3445-53	803
3446-7	7749.8
3447-64	1348.2
3448-13	9155.5
3449-58	33698.1
3450-4	5690.1
3452-17	544.5
3453-87	5140
3457-57	1782.6
3459-49	3252.9
3461-58	1343.5
3466-8	20623.9
3469-74	1427
3470-1	28991.2
3471-49	2884.4
3472-40	1214.8
3473-78	282
3474-19	1880.7
3477-63	2338.6
3479-71	623.1
3480-7	947
3481-87	17499.4
3484-60	10817.9
3485-28	2008.5
3486-58	221.5
3487-32	649.2
3488-64	21488
3489-9	227.2
3494-71	265
3495-15	1818.4
3497-13	123.6
3498-53	376.4
3499-77	190.6
3503-4	7566.2
3504-58	1085.9
3505-6	284.8
3506-49	2535.8
3507-1	85.2
3508-78	18091.5
3509-1	13943
3512-72	65.2
3514-49	1878.2
3516-60	32729.1
3518-54	28934.7
3519-3	613.8
3520-58	301.3
3521-16	1062.4
3522-57	247.2
3525-1	2.2
3525-2	4.6
3525-3	6.2
3525-4	2
3534-14	266.4
3535-84	6226.4
3538-26	379
3554-24	3432
3580-25	39308.3
3581-53	3955.4
3583-54	1327.5
3585-54	3751.7
3587-53	1641.2
3591-51	3264.8
3592-4	3300
3593-72	9163.2
3600-2	844.8
3601-54	11635.3
3603-60	999.5
3605-77	658.6
3607-71	1562.5
3611-70	1508.4
3613-62	10794.4
3616-3	5821.6
3617-80	9903.5
3620-67	1923.4
3622-33	2267.2
3623-84	4386.1
3624-3	5792
3627-71	1317.7
3628-3	5762.8
3629-60	3305.8
3630-27	3612.8
3633-70	2178.3
3634-5	6951.2
3635-76	839
3636-37	1413.2
3640-14	6049.3
3642-4	3749.9
3644-5	14358.9
3646-7	1193.5
3647-49	2699.7
3650-8	177.3
3651-50	6549.3
3654-27	3265.3
3666-17	71260.2
3676-15	9673.1
3681-87	38487.5
3684-78	561.9
3685-53	2071.7
3708-62	24667.2
3709-4	3035.7
3710-49	61958.3
3714-49	2569.7
3717-23	1376.9
3719-2	1147.5
3721-5	972.4
3723-1	571
3724-64	407
3727-35	1166.5
3728-52	221.8
3730-81	1118
3736-60	2798.2
3738-54	1940.7
3739-72	16712.4
3741-4	2785.4
3742-78	1466.9
3758-63	26314.7
3758-68	621.8
3761-4	724.7
3766-51	600.1
3773-15	1456.8
3795-6	649
3796-79	4194.6
3797-1	1073.3
3798-71	538.4
3799-11	1391
3800-71	614.8
3803-10	4397.5
3805-16	3160.1
3806-55	670
3807-1	994.2
3808-76	515.8
3809-1	1694
3810-50	297.2
3813-3	6670.7
3814-63	2723.3
3815-14	205.7
3817-18	1156.9
3820-68	2150.8
3821-28	507.2
3822-54	11862
3823-9	427.9
3825-18	777.1
3827-22	3217.1
3828-54	492.8
3831-21	527.8
3832-51	293.5
3835-11	889.8
3836-51	4414.6
3837-6	1082.4
3839-60	1331.6
3844-2	58365.4
3845-51	1872.2
3847-56	2714.1
3848-14	1467.2
3849-56	270.9
3852-19	693.1
3853-56	17456.3
3854-24	5383.6
3855-56	16249.8
3858-5	2742.7
3859-50	685.4
3860-7	1153.2
3864-5	600.2
3866-7	3433.2
3867-49	909
3868-8	2294.4
3872-2	5594.4
3873-51	3117.4
3874-8	1518.2
3875-62	663.9
3879-50	577
3881-49	680.8
3887-90	14235.3
3888-8	3960.7
3889-64	698.5
3890-8	3582.8
3891-56	456.7
3892-21	996
3893-64	375.7
3894-15	788.2
3896-5	20888.2
3897-61	2784.2
3898-5	832
3902-21	1806.4
3903-49	6112.9
3905-62	68798.4
4122-12	409.6
4123-60	319.3
4124-24	1191.3
4125-52	3030.9
4126-22	3557.2
4127-75	68484.2
4128-27	697.9
4129-72	39787.2
4130-71	402.1
4131-72	24222.3
4132-27	811.8
4133-54	388.9
4135-84	101704.5
4136-40	379.2
4137-57	382.7
4138-25	342.2
4139-71	4192.2
4140-3	306.5
4141-79	813.1
4143-74	702
4144-13	312.5
4145-58	377.5
4146-58	494.6
4148-49	11246.5
4149-8	15870
4150-75	1900.7
4151-6	7764.9
4152-58	69659.8
4153-11	8845.9
4154-57	21762.8
4155-3	7283.4
4156-74	381.1
4157-2	3038.5
4158-54	2480.2
4159-130	127964.7
4160-49	17076
4162-54	218415.3
4163-5	666
4179-57	53541.1
4184-43	260.2
4187-49	5725.1
4188-1	12146.5
4192-10	3032.2
4194-26	840.5
4203-50	1168.2
4209-60	17942.7
4212-5	484.1
4217-49	1345.5
4220-39	433.6
4224-7	8110.3
4230-1	7285.4
4232-19	3672
4234-8	3559.1
4237-70	3285.9
4238-4	885.5
4240-31	11717.4
4245-80	443.9
4246-40	7636.6
4249-64	32517.4
4250-23	952.8
4254-6	569.5
4258-15	26515
4261-55	414.8
4267-81	372.1
4271-75	507.9
4272-46	15363
4276-10	2669.6
4278-14	207.3
4280-47	558.5
4282-3	2017.3
4284-18	407.6
4292-5	3854.3
4294-16	2354.4
4297-62	1255
4301-58	1105.8
4304-18	295.4
4306-4	32555.6
4309-59	8982.2
4314-12	7283.4
4318-12	7282.1
4322-28	217.9
4324-33	8085.9
4328-2	2407.9
4330-4	281.6
4332-6	7624.3
4336-2	2992.9
4337-49	51366.8
4342-10	2269.6
4355-13	1503.5
4359-87	1056.2
4374-45	21156
4383-97	533.2
4389-2	463.9
4392-54	224.6
4393-3	1724.6
4394-71	558.3
4396-54	203.4
4397-26	448.4
4407-10	14762.2
4413-3	7946.4
4414-69	2231.4
4420-7	540.8
4423-77	4366.6
4428-1	875.8
4429-51	539.2
4430-44	3359
4435-66	4482.8
4436-1	3974.6
4437-56	5398.6
4440-15	1050.5
4450-26	9470.4
4452-9	175.6
4453-83	467.7
4455-89	442.4
4459-68	2203
4460-8	494.7
4464-10	214.8
4467-49	10797.2
4468-21	728.9
4469-78	3283.9
4471-50	699.7
4472-5	6782.6
4474-19	1844.3
4476-22	29756.3
4479-14	9521.2
4480-59	31021.2
4481-34	143535.4
4482-66	2480.9
4487-1	1374.8
4491-4	2043.7
4493-92	409.4
4496-60	1139.1
4498-62	8802.3
4499-21	4546.9
4500-50	3342.3
4533-76	914.4
4534-10	1278.2
4535-50	12470.4
4540-11	1537.6
4541-49	9011.8
4542-24	27604.7
4543-65	584.2
4544-4	22323.3
4545-53	583.8
4546-27	1704.2
4547-59	1864.5
4548-4	898.2
4549-78	4342.2
4551-72	843.3
4553-65	582.5
4556-10	3360.7
4557-61	680.6
4559-64	2218.9
4560-34	596.9
4562-1	23155.9
4563-61	1282.8
4564-2	12712.6
4566-24	304.5
4567-82	1062.2
4568-17	1815.9
4569-52	1986.5
4584-5	227.1
4588-1	2499.4
4594-22	1759.6
4666-193	177.1
4666-194	80
4666-195	67.7
4666-199	393.2
4666-200	127.8
4666-202	81.4
4666-205	266.4
4666-206	326.4
4666-212	14.4
4666-213	130.5
4666-214	100.7
4666-218	9.6
4666-219	31.2
4666-220	10.1
4666-222	4.5
4666-223	4.7
4666-224	9.4
4666-225	2416.1
4666-230	4199.4
4666-232	3418.9
4666-236	2186
4673-13	607.5
4693-72	1237
4696-2	1585
4697-59	354
4703-87	1006.4
4706-17	4248.3
4707-50	8423.6
4708-3	954.4
4712-28	3579.8
4717-55	1896.2
4718-5	2509.6
4719-58	3711.8
4721-54	8572.3
4763-31	41230.4
4769-10	251.8
4771-10	2604.8
4775-34	862.3
4785-30	450.4
4792-51	768.3
4801-13	1413.7
4807-13	2173.6
4811-33	40628.8
4815-25	2385.9
4829-43	5669.4
4831-4	6515
4832-75	1336.2
4834-61	1337.3
4840-73	1903.5
4842-62	582.5
4851-25	771.6
4859-6	412.6
4862-63	707.8
4866-59	10982.2
4867-15	536.5
4874-3	4448.6
4876-32	23820.7
4878-3	7151.4
4880-21	2859.1
4883-56	273
4886-3	642
4889-82	295.6
4890-10	715.3
4891-50	2329
4900-8	234627.2
4903-72	8214.3
4904-7	593
4905-63	1142.5
4906-35	21747.8
4907-56	28598.6
4908-6	3023.6
4909-68	229.2
4910-21	547.9
4911-49	3852.1
4912-17	1836.5
4913-78	22057.3
4914-10	1646.8
4915-64	471.3
4916-2	26025.1
4917-62	1665.2
4918-21	185582.2
4920-10	1763.2
4922-13	501.7
4923-79	3971.6
4924-32	11406.4
4925-54	540.4
4929-55	4051.6
4930-21	2272.2
4931-59	1887.1
4956-2	1045.8
4959-2	1139.5
4960-72	6254.4
4961-17	741.8
4962-52	1871.4
4963-19	856.5
4964-67	7085.7
4965-27	3323.1
4967-1	3384.2
4968-50	1996.7
4969-2	19526.1
4970-55	346
4971-1	1763.3
4973-18	408.2
4976-57	6211.9
4978-54	3177.9
4979-34	1798.2
4981-6	471.9
4982-54	10577.9
4983-6	30757.8
4984-83	940
4985-11	1339.6
4986-59	339.4
4987-17	966.8
4988-49	1133.8
4989-7	65949.9
4990-87	1436.5
4991-12	875.5
4992-49	15362
4993-16	471.6
4995-16	1466
4996-66	7083.4
4997-19	528
5000-52	12105.5
5001-6	6373.2
5002-76	769.8
5004-69	699.7
5005-4	805.1
5006-71	397.6
5007-1	2321.1
5008-51	23578.4
5009-11	978
5011-11	5556.6
5012-67	16469.8
5013-2	36787.7
5014-49	933.8
5015-15	19777.6
5017-19	409.4
5018-68	34928.7
5019-16	1166.3
5020-50	3189
5021-13	2388.7
5023-23	6597.5
5024-67	2812.8
5026-66	379.8
5028-59	2574.6
5029-3	1054.6
5030-52	10063.2
5031-10	464
5032-64	720
5033-27	1553.9
5034-79	2722.8
5035-7	633.7
5036-50	1700.4
5060-62	1028.9
5061-27	13899.9
5062-60	1885.9
5063-12	125
5065-8	211.3
5066-134	2679.4
5069-9	14933
5070-76	683.3
5076-53	184
5078-82	1024
5080-131	3010.9
5082-51	1084.6
5084-154	2591.3
5085-18	337.7
5087-5	954.2
5088-175	1611.8
5089-11	609.2
5090-49	1855.7
5091-28	7319
5092-51	2357.1
5093-47	702.3
5094-62	573
5095-21	842.2
5096-51	551.5
5097-14	915.2
5098-79	690.6
5099-14	12455.8
5100-53	657.8
5102-55	786
5103-30	961.1
5104-57	2230
5105-2	1079.5
5106-52	528.7
5107-7	15618.4
5108-72	45357
5109-24	493.2
5110-84	374.4
5111-15	3238.8
5112-73	1975.9
5114-65	2377.6
5115-31	1317.2
5116-62	1504.2
5117-14	672.9
5121-3	1862.9
5122-92	594.8
5124-62	6305.9
5124-69	3158.2
5125-6	35600.2
5128-53	421.3
5129-12	3837.1
5131-15	802.6
5132-71	11248.5
5133-17	1615.8
5134-52	2490.4
5138-50	603.8
5139-32	12597.5
5140-56	1186.6
5178-5	273.4
5183-53	514
5193-51	781.8
5196-7	881
5201-50	378.1
5202-4	2188.9
5204-13	448.4
5223-59	736
5224-20	90.2
5225-50	6376
5226-36	2730.7
5227-60	934.4
5228-25	507
5229-90	1689.4
5230-99	404.4
5231-79	52095.4
5236-2	682.1
5238-26	1111.4
5242-37	31214.8
5245-40	1848.7
5246-64	455.9
5248-68	20505
5249-31	589
5250-53	1273.3
5252-33	6986.8
5253-1	600.8
5254-69	577
5255-22	1108.5
5256-86	6036.4
5259-2	1233.5
5260-80	3046.4
5261-13	1268.4
5262-57	739.4
5264-65	1628.8
5265-12	337
5268-49	898.5
5272-55	2630.1
5275-28	1698.7
5280-68	375.1
5301-7	10805
5307-12	14260.5
5312-49	141553.6
5315-22	1518.8
5316-54	178243.5
5335-73	4235
5337-64	725.5
5339-49	3924.5
5340-24	2329.2
5343-74	1542
5345-51	11202.4
5346-24	27779.2
5347-59	710.9
5349-69	1555.2
5350-14	1354
5351-52	1599.2
5352-11	583.1
5353-89	1505.9
5354-11	389.9
5355-69	652.6
5356-2	3526.6
5357-60	563.8
5358-3	9576.2
5359-65	1503.7
5360-9	4889.3
5363-51	1508.8
5364-7	15930
5383-14	1066.8
5384-67	3040.6
5392-73	11526.8
5400-52	1472
5404-53	4747
5410-53	751.4
5412-53	3779
5424-55	985.9
5430-66	8287
5437-63	15241.9
5440-26	8739.9
5441-67	424.3
5443-62	1303.3
5451-1	11571.3
5452-71	2319.5
5456-59	7573.9
5457-5	1994.6
5459-33	607
5460-60	2461.3
5462-62	1090.8
5463-22	8031.1
5464-52	21594.1
5465-32	1318.4
5467-15	28210.2
5468-67	2895.8
5475-10	38666
5476-66	1849.2
5478-50	204.1
5480-49	31665.6
5481-16	960.7
5483-1	10423.5
5484-63	649.9
5486-73	992.7
5487-7	2495.9
5488-74	45853.4
5489-18	3004.8
5490-53	2026.4
5491-12	16816.5
5493-17	8461.8
5494-52	1980.3
5496-49	9772
5508-62	2406
5509-7	855.5
5526-53	1677.9
5532-53	729.5
5534-49	552.7
5542-22	2126.7
5581-28	60230
5583-62	825
5584-21	9110.1
5586-66	2056.1
5587-3	393.8
5590-11	823.4
5593-11	23701.3
5594-87	861.3
5596-75	11997.1
5598-3	5756
5599-88	1950.6
5601-2	32069.3
5602-62	1027.5
5604-30	559.6
5605-77	2682.3
5606-24	318
5609-92	803.8
5610-32	233.3
5611-56	355.6
5612-16	1227.6
5613-75	267.6
5614-44	908.5
5615-62	451.2
5617-41	1698.8
5618-50	2487.6
5620-13	3419.8
5621-64	917.2
5623-11	624.4
5624-66	812
5626-20	434.6
5627-53	1967.4
5628-21	1739.6
5629-58	901
5630-48	13640.7
5631-83	5402
5632-6	1514.8
5633-65	551.2
5634-39	3963.2
5635-66	2468.2
5636-10	876.7
5637-81	1243.4
5638-23	1191.2
5639-49	1082.5
5643-2	460.9
5644-60	13280.3
5646-20	3025.7
5648-28	525.1
5649-83	602
5650-9	6399.6
5651-50	299.1
5653-23	237.2
5654-70	1900.3
5656-53	338
5657-28	1701.8
5658-64	30728.7
5659-11	603.1
5660-51	4454.1
5661-15	1962
5663-18	495.2
5664-57	490.7
5666-64	601.1
5667-3	903.8
5668-49	2139.4
5669-26	808.8
5671-1	1105.9
5675-6	4093.2
5676-54	483.1
5677-15	746.7
5679-16	457.8
5680-54	1128.9
5682-13	1855.8
5687-5	9157
5688-65	2314.1
5689-1	607.9
5690-49	636.5
5691-2	933.2
5692-79	654.8
5693-6	887.1
5694-57	21876.8
5695-5	537
5698-60	13051.2
5699-19	6319.8
5701-81	7429.9
5703-26	246.2
5704-74	596.5
5707-55	1064.6
5708-1	22432.2
5713-9	228.4
5714-88	612.7
5715-4	4604
5716-49	278.1
5717-2	3333.6
5719-66	851.1
5721-1	554
5722-78	21880.9
5723-4	2995.8
5724-58	578.6
5725-1	708
5726-49	2855.6
5727-35	719.5
5728-60	4960.4
5729-27	610.7
5730-60	800.8
5731-1	748
5733-61	1757.6
5734-13	361.4
5735-54	1148
5736-1	3379.9
5737-61	1607.7
5738-25	7027.1
5739-75	1555.3
5740-17	6322.7
5741-55	731.4
5742-14	5693.5
5743-82	611.6
5744-12	2324.5
5745-64	2762.3
5746-37	1439.2
5747-67	487.8
5748-20	1063.2
5749-53	412.1
5751-14	315.1
5752-63	398
5753-21	503
5754-76	431.6
5755-29	626.7
5756-66	1690.3
5757-45	792.8
5758-49	1195.2
5759-10	4723.6
5762-35	633
5763-67	748.9
5764-4	398.6
5765-53	663
5792-8	412.9
5798-3	1227.9
5801-72	1127
5803-24	17743.8
5807-77	437.2
5810-25	794.2
5813-58	1290.9
5822-22	499
5825-49	931
5834-18	342.8
5837-49	2467.6
5843-60	1478.2
5846-24	3167.8
5852-6	3643.1
5854-60	218.8
5858-6	100201.4
5861-78	6157.8
5864-10	826.1
5867-60	1824.6
5870-23	2982.4
5879-51	1573
5882-34	328.1
5885-55	7330.1
5888-29	10122.5
5897-58	379.6
5900-11	1078.4
5903-91	2859.7
5909-51	2172.9
5915-58	474
5918-5	772.5
5927-4	897.6
5930-54	608.7
5934-1	2488.7
5936-53	541.2
5939-42	774.9
5947-90	231.2
5954-62	1654.3
5957-30	627
5960-49	23590.9
5963-9	929
5970-61	2267.4
5980-55	1186.7
5981-6	337.4
5982-50	11047.8
5988-49	1194.3
5992-50	1935.7
6003-28	558.5
6019-12	4762.4
6020-52	7768.8
6022-57	1282.7
6024-68	666.8
6027-31	751
6035-2	657.5
6036-78	1497.7
6037-6	327.6
6039-24	2290.9
6042-52	26382.7
6048-4	574.5
6049-64	48736.2
6054-6	2476.6
6055-53	14551
6060-2	10125.2
6064-4	14091.9
6069-71	4210.4
6070-11	1860.6
6075-61	9439.9
6077-63	12918.7
6079-59	3180.7
6081-52	18261
6086-15	3101.3
6102-2	1286.2
6103-70	947.6
6104-1	5463.2
