SeqId	Reference
25033-194	14969.2
25036-10	963.8
25037-4	817.6
25038-5	323.3
25039-10	499.2
25041-11	1989.1
25042-3	13942.5
25043-74	3785.9
25048-30	39892.3
25049-8	7663.7
2505-49	795.5
25050-82	1930.6
25051-104	1337.0
25052-3	719.0
25053-1	1933.0
25054-15	1208.2
25055-56	679.8
25057-2	1269.7
25058-23	302.2
25059-18	1230.8
25060-18	1510.2
25061-8	2316.8
25064-34	218.5
25065-22	1030.2
25066-32	335.9
25068-131	1536.0
25070-18	2500.9
25072-11	452.6
25073-13	3583.3
25074-119	559.1
25075-2	500.9
25076-2	707.2
25078-13	1370.5
25080-16	1252.2
25081-6	940.1
25082-3	418.2
25083-26	1797.5
25085-37	3243.9
25086-83	483.8
25087-11	611.2
25088-42	597.6
25089-21	2914.4
25091-83	807.6
25092-32	4342.4
25093-96	442.9
25094-9	3083.7
25095-1	1323.8
25096-58	713.7
25099-4	527.9
25100-11	1408.3
25102-23	1659.2
25103-45	3547.2
25104-10	3390.2
25105-70	715.4
25105-87	5805.1
25108-6	5240.9
25110-19	259.7
25111-24	832.9
25112-6	523.0
25114-256	2558.3
25115-21	15089.0
25116-11	1968.3
25117-17	3742.9
25118-45	3234.5
25121-7	989.0
25123-198	467.5
25124-21	489.2
25125-7	604.3
25126-19	773.8
2513-7	5562.4
2514-65	682.1
2515-14	2570.9
2516-57	6945.9
25209-15	1823.5
25211-14	325.4
25215-1	1658.5
25216-8	3612.8
25217-35	2076.1
25218-10	1573.1
25219-17	1520.2
25220-8	889.3
25225-14	800.6
25227-20	402.9
2523-31	28319.5
25232-4	23137.2
25233-2	3956.6
25235-2	935.6
25236-11	1287.2
25238-6	178.1
2524-56	6187.6
25240-1	474.8
25242-12	1281.8
25244-9	976.8
25245-22	1962.4
25247-12	746.5
25248-28	8120.6
25249-33	646.9
25251-6	906.6
25252-29	1107.1
25253-17	1791.1
25255-4	602.0
25256-153	3341.8
25256-23	5646.2
25257-162	873.0
25258-41	490.1
25259-7	763.1
25260-62	472.4
25261-42	421.6
25262-6	5700.9
25263-4	208.5
25264-102	780.5
25265-8	1028.3
25266-14	377.6
25267-10	6588.8
25269-10	400.9
25270-3	796.5
25272-17	28256.7
25273-80	38094.0
25274-2	1387.6
25275-30	332.8
25276-32	2436.1
25277-51	641.6
25278-41	15218.0
25279-44	271.0
25280-2	2117.8
25281-50	1502.6
25282-6	708.2
25283-2	262.4
25284-47	6501.1
25285-14	491.6
25286-33	2766.8
25287-7	1866.2
25288-16	2164.5
25291-27	2584.5
25292-4	42333.3
25292-6	1324.8
25296-3	399.6
25297-11	885.8
25298-53	2580.5
25299-11	1669.7
25300-39	284.5
25301-48	350.4
25306-51	252.8
25307-8	926.5
25308-8	3196.8
25409-5	222.6
25412-53	375.4
25413-80	3227.4
25414-11	1135.8
25416-5	677.5
25419-59	594.6
25422-58	642.0
25424-234	930.8
25428-103	342.1
25433-25	1506.8
25436-44	660.4
25437-18	691.2
25438-288	466.4
25444-29	12868.2
25446-34	10624.5
25451-39	780.5
25452-16	224.8
25453-57	1052.4
25454-38	15730.8
25456-73	3102.7
25459-3	1261.9
25460-36	1176.0
25461-3	645.2
25463-3	2459.0
25464-1	557.8
25465-42	173.6
25466-84	779.8
25468-5	367.6
25472-12	464.5
25473-62	1270.7
25479-8	11600.8
25480-21	1184.0
25481-66	625.2
25482-5	571.7
25484-120	423.2
25486-38	274.8
25488-6	1417.5
25491-54	277.6
25492-7	253.3
25493-11	466.1
25497-35	945.2
25499-37	1301.2
25500-6	1075.2
25501-128	2665.1
2558-51	441.8
2567-5	65223.2
2570-72	6386.0
2571-12	20391.4
2573-20	246.9
2575-5	2913.1
2578-67	250.7
2579-17	9582.5
2580-83	12456.0
2585-2	5748.8
25879-6	4170.1
25880-14	590.4
25886-11	935.2
25889-108	2427.6
25895-29	453.2
25898-4	573.7
2590-69	13879.5
25901-3	451.2
25902-27	618.2
25904-17	1616.8
25906-5	939.7
25907-47	1159.3
25910-1	5263.6
25912-131	939.0
25913-17	1799.7
25917-12	1000.0
25918-60	1400.7
25921-3	1262.8
25922-7	1520.5
25926-29	539.0
25938-13	1260.3
25941-4	2083.9
25947-116	585.7
25948-18	1053.7
25949-3	2180.4
25951-17	1609.8
25954-3	1232.4
25956-9	2264.5
25957-5	481.9
25960-15	10354.1
25962-51	314.0
25963-2	4543.8
25964-12	3631.4
25967-34	28283.0
2597-8	5888.8
2598-9	354.7
2599-51	196.5
2602-2	5877.2
2603-61	639.1
2605-49	1101.4
2607-54	410.2
2609-59	2454.5
2611-72	709.8
2612-5	1824.3
2614-28	1280.2
2615-60	1899.6
2616-23	308.2
2617-56	4647.5
2618-10	156.1
2619-72	331.9
2620-4	6926.6
2622-18	305.6
2625-53	4157.2
2630-12	18620.1
2631-50	917.1
2632-5	551.7
2633-52	999.3
2634-2	2383.2
2635-61	1531.4
2636-10	10101.2
2637-77	4211.6
2638-12	34919.9
2640-3	1054.2
2642-4	1447.0
2643-57	24775.4
2644-11	18724.0
2645-54	850.0
2647-66	16710.4
2649-77	946.4
2652-15	3987.2
2654-19	8056.6
2658-27	3781.7
2665-26	5123.5
2666-53	1395.8
2668-70	35674.1
2670-67	8611.6
2677-1	13941.1
2681-23	1172.0
2682-68	4810.6
2683-1	40687.5
2685-21	55153.2
2686-67	14554.2
2687-2	2138.6
2692-74	1326.9
2693-20	2696.4
2695-25	1068.5
2696-87	321.8
2697-7	23574.4
2700-56	6896.4
2704-74	607.7
2705-5	800.9
2706-69	72614.1
2708-54	1046.1
2711-6	3716.1
2714-78	3280.8
2715-25	329.5
2719-3	811.0
2723-9	2263.4
2728-62	840.5
2730-58	150.4
2731-29	3405.4
2732-58	209.9
2734-49	296.6
2737-22	781.0
2741-22	343.6
2742-68	934.0
2743-5	348.8
2744-57	200809.2
2746-56	1358.2
2747-3	619.8
2748-3	3280.2
2750-3	16779.3
2751-16	554.5
2752-62	448.4
2753-2	45244.4
2754-50	75709.4
2755-8	163684.4
2760-2	258.5
2761-49	218.4
2762-30	3950.2
2763-66	262.4
2765-4	933.5
2768-56	3083.0
2769-3	134.6
2770-51	3371.1
2771-35	14702.3
2773-50	166.4
2774-10	18903.5
2775-54	303.9
2778-10	761.7
2780-35	1723.5
2781-63	207.5
2783-18	1237.3
2785-15	193.3
2788-55	124.7
2789-26	6216.4
2790-54	7689.0
2794-60	1007.2
2796-62	158374.4
2797-56	2078.7
2805-6	254.9
2806-49	157.4
2809-25	161.1
2811-27	13219.5
2813-11	1083.2
2816-50	716.8
2819-23	13733.9
2822-56	4431.2
2823-7	1231.6
2826-53	1102.8
2827-23	1686.8
2828-82	7643.8
2829-19	445.4
2831-29	1128.6
2833-20	369.6
2834-54	2723.2
2835-1	361.6
2836-68	928.6
2837-3	6219.5
2838-53	909.4
2839-2	226.6
2841-13	4945.8
2843-13	519.8
2844-53	6572.6
2846-24	1828.8
2848-2	2517.1
2849-49	10026.8
2851-63	11050.5
2853-68	562.0
2855-49	9938.1
2857-70	306.0
2858-29	391.3
2859-69	5593.6
2860-19	594.5
2864-2	341.3
2867-52	1178.3
2869-68	80.1
2870-29	15982.2
2871-73	3996.2
2875-15	293.8
2876-74	526.2
2877-3	15749.0
2878-66	537.0
2879-9	259050.5
2888-49	85936.7
2889-37	449.9
2890-59	4766.2
2891-1	978.2
2900-53	3431.6
2906-55	424.9
2911-27	1021.2
2913-1	1013.6
2915-6	231.2
2917-3	900.9
2925-9	5281.4
2937-10	57889.5
2938-55	75311.5
2939-10	612.6
2942-50	1843.1
2943-5	3290.3
2944-66	1036.1
2946-52	37290.9
2948-58	880.0
2949-6	726.5
2950-57	3376.2
2952-75	15687.3
2953-31	798.1
2954-56	2385.6
2960-66	43359.2
2961-1	72291.1
2962-50	816.0
2966-65	1123.7
2967-8	5429.7
2968-61	916.0
2969-11	1286.3
2970-60	1407.0
2972-57	514.8
2973-15	8327.4
2974-61	27996.5
2975-19	982.4
2976-58	3871.2
2977-7	611.3
2979-8	456.5
2981-9	1604.2
2982-82	497.9
2985-35	2084.4
2986-49	3001.2
2987-37	1778.0
2989-17	1018.5
2991-9	4083.4
2992-59	13317.8
2993-1	374.4
2994-71	504.4
2997-8	3613.6
2998-53	1802.1
2999-6	804.6
3000-66	774.5
3003-29	325.4
3004-67	2866.6
3005-5	991.4
3007-7	3042.3
3009-3	20226.3
3010-53	359.5
3022-4	79.9
3024-18	6897.1
3025-50	11539.5
3026-5	4872.0
3028-36	19505.3
3029-52	2615.5
3030-3	3273.8
3032-11	455.3
3033-57	491.4
3034-1	449.1
3035-80	5818.2
3037-62	1262.2
3038-9	1809.0
3040-59	841.6
3041-55	3810.7
3042-7	1945.2
3043-49	38470.1
3044-3	79869.8
3045-72	6402.8
3046-31	18482.9
3049-61	8088.9
3050-7	20267.8
3052-8	873.5
3053-49	824.8
3054-3	57504.1
3055-54	221.1
3056-11	490.9
3057-55	3390.1
3059-50	969.2
3060-43	82392.5
3061-61	856.4
3065-65	416.3
3066-12	5868.8
3067-67	371.1
3069-52	6189.6
3070-1	1124.0
3072-4	812.6
3073-51	3576.7
3074-6	45774.2
3077-66	6145.2
3078-1	341.4
3079-62	5502.0
3081-70	633.7
3082-9	434.9
3083-71	740.3
3091-70	915.6
3115-64	1430.8
3122-6	2604.4
3132-1	688.8
3143-3	514.0
3148-49	4932.4
3151-6	609.2
3152-57	1627.8
3166-92	1852.2
3168-8	313.7
3169-70	1294.3
3170-6	4965.4
3171-57	22513.6
3172-28	1370.0
3173-49	6594.8
3174-2	345.6
3175-51	18433.0
3177-49	5508.0
3178-5	533.4
3179-51	9199.1
3181-50	13239.5
3182-38	1488.6
3184-25	64257.2
3186-2	7832.0
3187-52	225.6
3189-61	332.3
3191-50	503.8
3192-3	1470.0
3194-36	5830.8
3195-50	605.8
3196-6	1031.5
3197-70	1072.8
3198-4	3035.9
3199-54	10651.7
3200-49	1247.2
3201-49	130.8
3202-28	2569.1
3204-2	10752.5
3206-4	46268.3
3208-2	894.8
3209-69	143.4
3210-1	788.8
3212-30	2144.2
3213-65	1381.2
3214-3	60683.4
3216-2	4046.4
3217-74	1916.8
3218-8	5372.6
3220-40	1644.4
3221-54	1049.7
3222-11	1315.9
3232-28	3548.3
3234-23	1365.8
3235-50	1806.2
3236-12	3191.9
3280-49	653.0
3283-21	32109.2
3284-75	4177.8
3285-23	125458.1
3289-19	932.6
3290-50	1045.3
3291-30	1947.4
3292-75	4526.4
3293-2	11537.7
3294-55	1119.0
3296-92	1226.5
3298-52	5743.0
3299-29	373.4
3302-58	439.4
3303-23	4519.2
3305-6	497.9
3309-2	2068.3
3310-62	1342.2
3311-27	2904.1
3312-64	325.1
3313-21	64794.3
3314-74	694.0
3315-15	150.2
3316-58	5316.9
3317-33	1787.4
3320-49	31146.5
3321-2	326.1
3322-52	7011.4
3323-37	1300.2
3324-51	2334.8
3325-2	7255.4
3326-58	2170.7
3327-27	5131.0
3329-14	2933.5
3331-8	1105.6
3332-57	548.2
3336-50	28148.9
3339-33	7489.8
3340-53	19038.8
3341-33	351.8
3342-76	344.3
3343-1	2775.1
3344-60	145888.0
3346-72	791.1
3347-9	12789.5
3348-49	9713.0
3350-53	656.2
3351-1	1198.2
3352-80	4026.9
3356-50	170.2
3357-67	320.9
3358-51	1819.4
3359-11	1341.8
3360-50	284.6
3361-26	246.5
3362-61	1468.3
3363-31	89656.0
3364-76	929.8
3365-7	4921.9
3366-51	38973.3
3367-8	10259.9
3373-5	343.4
3374-49	155.6
3376-49	318.4
3378-49	1257.1
3379-29	735.2
3381-24	28649.6
3387-1	805.9
3388-58	822.3
3389-7	57471.6
3390-72	511.3
3391-10	2944.4
3392-68	30934.9
3394-81	364.6
3396-54	13759.5
3397-7	5645.7
3399-31	1210.5
3400-49	325.1
3401-8	391.8
3403-1	7697.9
3404-51	262.6
3405-6	11021.4
3412-7	770.5
3413-50	864.0
3414-40	468.1
3415-61	1566.6
3416-2	5585.6
3418-12	1781.2
3419-49	2657.5
3420-21	3516.4
3421-54	1806.3
3422-4	529.2
3423-59	989.8
3427-63	392.4
3431-54	6996.4
3432-21	136.1
3434-34	5095.1
3435-53	4010.8
3437-80	1515.3
3438-10	4214.8
3440-7	1513.8
3441-64	8455.9
3445-53	596.6
3446-7	4730.6
3447-64	741.2
3448-13	6804.7
3449-58	32351.2
3450-4	2850.4
3452-17	294.2
3453-87	7768.3
3457-57	1225.9
3459-49	2107.1
3461-58	859.7
3466-8	15430.6
3469-74	2439.2
3470-1	22482.7
3471-49	1733.0
3472-40	763.7
3473-78	220.3
3474-19	2065.1
3477-63	1655.2
3479-71	378.2
3480-7	711.2
3481-87	15886.6
3484-60	8985.6
3485-28	1653.0
3486-58	148.1
3487-32	445.9
3488-64	18023.9
3489-9	164.1
3494-71	188.2
3495-15	1087.5
3497-13	92.1
3498-53	247.6
3499-77	142.1
3503-4	5824.7
3504-58	897.3
3505-6	218.9
3506-49	1569.3
3507-1	71.5
3508-78	12727.1
3509-1	10400.5
3512-72	64.0
3514-49	2042.1
3516-60	22946.3
3518-54	28294.2
3519-3	505.3
3520-58	278.7
3521-16	542.9
3522-57	205.2
3525-1	1.7
3525-2	3.6
3525-3	4.5
3525-4	1.6
3534-14	207.4
3535-84	4654.6
3538-26	224.2
3554-24	3072.2
3580-25	32627.7
3581-53	3517.9
3583-54	943.5
3585-54	1327.2
3587-53	1322.1
3591-51	2102.2
3592-4	2522.7
3593-72	9547.5
3600-2	634.2
3601-54	10389.9
3603-60	791.3
3605-77	441.6
3607-71	1260.3
3611-70	1063.5
3613-62	9013.5
3616-3	1642.7
3617-80	8534.0
3620-67	1318.9
3622-33	1526.8
3623-84	3503.3
3624-3	3264.1
3627-71	742.8
3628-3	4078.7
3629-60	1284.7
3630-27	698.9
3633-70	1643.3
3634-5	3915.9
3635-76	564.5
3636-37	1450.6
3640-14	4966.4
3642-4	2984.4
3644-5	4464.8
3646-7	917.5
3647-49	2029.4
3650-8	172.7
3651-50	5283.6
3654-27	231.8
3666-17	64363.3
3676-15	7717.3
3681-87	22883.3
3684-78	390.4
3685-53	1571.3
3708-62	17016.6
3709-4	2767.3
3710-49	52141.3
3714-49	10060.2
3717-23	1093.0
3719-2	951.5
3721-5	699.9
3723-1	459.4
3724-64	369.5
3727-35	803.7
3728-52	180.9
3730-81	609.4
3736-60	1287.8
3738-54	1354.5
3739-72	8626.8
3741-4	1633.8
3742-78	997.6
3758-63	20068.6
3758-68	397.1
3761-4	490.2
3766-51	446.2
3773-15	1127.0
3795-6	497.3
3796-79	3144.6
3797-1	883.0
3798-71	400.0
3799-11	2065.1
3800-71	591.8
3803-10	4293.0
3805-16	2288.6
3806-55	544.5
3807-1	638.2
3808-76	336.3
3809-1	1252.7
3810-50	786.7
3813-3	1241.8
3814-63	2205.2
3815-14	165.1
3817-18	1015.8
3820-68	2004.9
3821-28	372.7
3822-54	12680.5
3823-9	339.5
3825-18	1035.6
3827-22	4034.4
3828-54	329.3
3831-21	443.0
3832-51	506.4
3835-11	656.3
3836-51	3809.6
3837-6	572.0
3839-60	1044.2
3844-2	54530.7
3845-51	1625.5
3847-56	1088.4
3848-14	2238.1
3849-56	106.3
3852-19	547.5
3853-56	23007.5
3854-24	4917.1
3855-56	14594.0
3858-5	1924.7
3859-50	540.3
3860-7	887.7
3864-5	572.2
3866-7	3223.8
3867-49	933.8
3868-8	2478.4
3872-2	5838.2
3873-51	1841.7
3874-8	1316.4
3875-62	342.9
3879-50	443.1
3881-49	563.4
3887-90	14371.4
3888-8	3189.4
3889-64	512.0
3890-8	4271.1
3891-56	344.6
3892-21	725.5
3893-64	298.8
3894-15	924.9
3896-5	38698.5
3897-61	2371.5
3898-5	712.7
3902-21	1636.8
3903-49	6065.6
3905-62	54644.4
4122-12	290.4
4123-60	256.4
4124-24	949.0
4125-52	2506.9
4126-22	9178.0
4127-75	62965.5
4128-27	384.0
4129-72	38337.6
4130-71	316.9
4131-72	21761.4
4132-27	597.5
4133-54	170.4
4135-84	45666.5
4136-40	249.9
4137-57	296.3
4138-25	251.2
4139-71	3141.4
4140-3	158.4
4141-79	750.8
4143-74	511.6
4144-13	294.7
4145-58	306.2
4146-58	1088.7
4148-49	10381.0
4149-8	12512.0
4150-75	1249.1
4151-6	6994.6
4152-58	65434.2
4153-11	10601.2
4154-57	18810.7
4155-3	6833.9
4156-74	253.2
4157-2	2014.0
4158-54	1868.6
4159-130	126473.1
4160-49	14480.1
4162-54	221801.0
4163-5	935.8
4179-57	43794.3
4184-43	197.2
4187-49	7372.7
4188-1	12237.8
4192-10	2785.5
4194-26	565.1
4203-50	864.6
4209-60	16645.5
4212-5	422.1
4217-49	1161.8
4220-39	525.8
4224-7	4525.0
4230-1	6997.0
4232-19	2993.6
4234-8	3088.4
4237-70	3090.4
4238-4	328.9
4240-31	13306.0
4245-80	344.8
4246-40	5869.6
4249-64	24381.5
4250-23	832.1
4254-6	540.9
4258-15	24053.4
4261-55	316.6
4267-81	305.4
4271-75	412.4
4272-46	14512.7
4276-10	2298.8
4278-14	146.9
4280-47	466.2
4282-3	2645.7
4284-18	391.7
4292-5	3932.9
4294-16	2479.0
4297-62	1081.0
4301-58	693.0
4304-18	211.6
4306-4	31946.9
4309-59	8907.6
4314-12	5520.3
4318-12	5170.1
4322-28	163.2
4324-33	7664.0
4328-2	1872.9
4330-4	223.4
4332-6	5265.4
4336-2	5222.8
4337-49	57452.7
4342-10	2186.8
4355-13	1095.7
4359-87	636.1
4374-45	15630.6
4383-97	455.9
4389-2	394.1
4392-54	188.4
4393-3	1633.9
4394-71	433.2
4396-54	171.7
4397-26	332.2
4407-10	12644.2
4413-3	5870.6
4414-69	11368.1
4420-7	412.6
4423-77	2374.4
4428-1	508.5
4429-51	413.4
4430-44	3417.4
4435-66	3292.3
4436-1	2266.1
4437-56	4273.1
4440-15	581.0
4450-26	9715.8
4452-9	120.4
4453-83	272.1
4455-89	364.5
4459-68	1581.7
4460-8	440.6
4464-10	183.9
4467-49	8245.4
4468-21	470.1
4469-78	2786.7
4471-50	298.9
4472-5	3282.0
4474-19	1764.0
4476-22	14233.3
4479-14	7995.1
4480-59	11038.1
4481-34	137437.0
4482-66	2253.3
4487-1	1200.1
4491-4	1132.7
4493-92	302.9
4496-60	1097.5
4498-62	7749.0
4499-21	3478.1
4500-50	2746.0
4533-76	611.9
4534-10	990.5
4535-50	9187.8
4540-11	855.7
4541-49	7383.4
4542-24	22028.2
4543-65	434.9
4544-4	22040.9
4545-53	426.1
4546-27	1176.8
4547-59	906.4
4548-4	655.5
4549-78	4151.5
4551-72	488.7
4553-65	441.1
4556-10	1801.6
4557-61	385.4
4559-64	1445.5
4560-34	567.2
4562-1	14497.9
4563-61	730.2
4564-2	9674.2
4566-24	218.1
4567-82	700.8
4568-17	1364.9
4569-52	1080.0
4584-5	181.1
4588-1	1998.5
4594-22	1232.1
4666-193	140.6
4666-194	72.2
4666-195	67.4
4666-199	395.6
4666-200	104.8
4666-202	84.4
4666-205	153.6
4666-206	256.1
4666-212	10.8
4666-213	113.1
4666-214	98.8
4666-218	7.0
4666-219	27.6
4666-220	7.3
4666-222	3.3
4666-223	3.3
4666-224	4.8
4666-225	2045.9
4666-230	4767.5
4666-232	2708.6
4666-236	1717.3
4673-13	296.2
4693-72	562.0
4696-2	1067.4
4697-59	239.3
4703-87	737.2
4706-17	3786.8
4707-50	6834.5
4708-3	562.2
4712-28	2551.2
4717-55	683.8
4718-5	1745.0
4719-58	3335.4
4721-54	5707.8
4763-31	34725.4
4769-10	210.1
4771-10	2286.8
4775-34	806.6
4785-30	292.1
4792-51	539.0
4801-13	1194.5
4807-13	863.5
4811-33	35676.6
4815-25	2004.3
4829-43	4118.1
4831-4	6237.1
4832-75	652.7
4834-61	894.7
4840-73	1046.3
4842-62	355.1
4851-25	591.1
4859-6	270.1
4862-63	485.1
4866-59	8495.0
4867-15	355.5
4874-3	3714.8
4876-32	19911.5
4878-3	6732.3
4880-21	2065.9
4883-56	171.1
4886-3	522.0
4889-82	272.5
4890-10	537.7
4891-50	1892.8
4900-8	203814.0
4903-72	8128.6
4904-7	490.7
4905-63	880.2
4906-35	19159.0
4907-56	29393.8
4908-6	2459.0
4909-68	320.1
4910-21	390.6
4911-49	3140.3
4912-17	1532.3
4913-78	19897.2
4914-10	545.5
4915-64	482.4
4916-2	18035.9
4917-62	1556.7
4918-21	185112.5
4920-10	1697.7
4922-13	460.9
4923-79	3118.1
4924-32	9063.4
4925-54	345.1
4929-55	3782.8
4930-21	1705.8
4931-59	1076.1
4956-2	753.0
4959-2	832.2
4960-72	14674.9
4961-17	725.0
4962-52	1333.3
4963-19	659.0
4964-67	5440.9
4965-27	1638.7
4967-1	2522.1
4968-50	1807.0
4969-2	15338.7
4970-55	245.4
4971-1	1217.8
4973-18	246.5
4976-57	4991.8
4978-54	2401.3
4979-34	1342.2
4981-6	349.4
4982-54	9713.8
4983-6	25852.8
4984-83	631.0
4985-11	1131.1
4986-59	130.7
4987-17	594.0
4988-49	750.0
4989-7	67428.9
4990-87	1162.1
4991-12	548.2
4992-49	12845.0
4993-16	96.7
4995-16	1247.2
4996-66	5893.0
4997-19	417.8
5000-52	10353.9
5001-6	5058.6
5002-76	416.5
5004-69	433.7
5005-4	623.8
5006-71	322.6
5007-1	2371.5
5008-51	17905.3
5009-11	640.5
5011-11	3774.1
5012-67	13687.2
5013-2	31275.7
5014-49	659.5
5015-15	18758.8
5017-19	272.0
5018-68	28865.5
5019-16	972.0
5020-50	2509.1
5021-13	2103.5
5023-23	6095.6
5024-67	1759.1
5026-66	326.5
5028-59	2312.9
5029-3	1083.3
5030-52	7316.5
5031-10	490.8
5032-64	554.7
5033-27	1050.1
5034-79	2681.4
5035-7	571.5
5036-50	2186.6
5060-62	782.2
5061-27	5905.4
5062-60	1134.8
5063-12	94.2
5065-8	191.8
5066-134	2066.8
5069-9	12302.6
5070-76	754.2
5076-53	225.3
5078-82	769.0
5080-131	2608.6
5082-51	764.4
5084-154	1209.2
5085-18	266.6
5087-5	735.6
5088-175	1358.2
5089-11	500.1
5090-49	1385.6
5091-28	6214.6
5092-51	1869.1
5093-47	430.4
5094-62	868.8
5095-21	771.3
5096-51	721.4
5097-14	1015.1
5098-79	508.2
5099-14	8717.8
5100-53	504.8
5102-55	632.4
5103-30	693.0
5104-57	1354.5
5105-2	842.2
5106-52	333.3
5107-7	13539.0
5108-72	39107.6
5109-24	383.8
5110-84	275.6
5111-15	3063.9
5112-73	1698.2
5114-65	1535.3
5115-31	976.3
5116-62	1250.8
5117-14	498.4
5121-3	1644.3
5122-92	515.5
5124-62	4571.1
5124-69	2304.2
5125-6	20381.6
5128-53	259.7
5129-12	3184.4
5131-15	602.7
5132-71	14404.6
5133-17	912.5
5134-52	1927.1
5138-50	484.0
5139-32	10512.1
5140-56	921.1
5178-5	203.2
5183-53	397.9
5193-51	559.1
5196-7	586.8
5201-50	254.3
5202-4	2905.4
5204-13	367.8
5223-59	532.6
5224-20	68.8
5225-50	6420.8
5226-36	418.6
5227-60	679.9
5228-25	387.4
5229-90	1775.7
5230-99	322.2
5231-79	36560.2
5236-2	577.8
5238-26	905.5
5242-37	25901.3
5245-40	1801.8
5246-64	426.9
5248-68	13177.0
5249-31	406.9
5250-53	1280.3
5252-33	3884.7
5253-1	546.8
5254-69	396.4
5255-22	984.0
5256-86	5396.4
5259-2	571.3
5260-80	2822.1
5261-13	862.5
5262-57	453.6
5264-65	939.2
5265-12	210.9
5268-49	700.0
5272-55	2188.0
5275-28	2695.5
5280-68	356.1
5301-7	8981.5
5307-12	11767.9
5312-49	131953.2
5315-22	2371.6
5316-54	173668.4
5335-73	3324.7
5337-64	1100.0
5339-49	10811.3
5340-24	1886.1
5343-74	954.7
5345-51	7839.6
5346-24	27794.3
5347-59	486.8
5349-69	1173.2
5350-14	1117.3
5351-52	3002.6
5352-11	340.7
5353-89	1163.6
5354-11	269.1
5355-69	452.6
5356-2	2661.3
5357-60	372.6
5358-3	8442.1
5359-65	1083.9
5360-9	4300.2
5363-51	1157.0
5364-7	13174.8
5383-14	746.0
5384-67	1864.5
5392-73	8488.0
5400-52	1219.3
5404-53	3953.2
5410-53	511.4
5412-53	3180.2
5424-55	808.2
5430-66	5445.5
5437-63	9091.1
5440-26	22030.2
5441-67	310.1
5443-62	1024.3
5451-1	10103.6
5452-71	1560.1
5456-59	6232.1
5457-5	1406.4
5459-33	566.7
5460-60	2208.2
5462-62	958.6
5463-22	5390.2
5464-52	20692.8
5465-32	1094.6
5467-15	27763.3
5468-67	11228.4
5475-10	44178.0
5476-66	276.8
5478-50	130.6
5480-49	22616.6
5481-16	491.0
5483-1	8585.7
5484-63	565.0
5486-73	834.8
5487-7	2129.2
5488-74	50130.7
5489-18	2782.6
5490-53	1669.4
5491-12	12146.6
5493-17	6783.5
5494-52	1232.2
5496-49	8293.1
5508-62	2219.9
5509-7	739.0
5526-53	525.1
5532-53	699.4
5534-49	442.4
5542-22	1955.6
5581-28	42808.2
5583-62	598.0
5584-21	6682.9
5586-66	1950.0
5587-3	275.8
5590-11	514.9
5593-11	18434.0
5594-87	558.0
5596-75	8688.6
5598-3	4271.6
5599-88	1574.1
5601-2	28415.4
5602-62	709.6
5604-30	509.8
5605-77	1345.6
5606-24	524.1
5609-92	569.2
5610-32	149.7
5611-56	268.6
5612-16	768.4
5613-75	191.0
5614-44	689.3
5615-62	353.9
5617-41	1209.9
5618-50	1754.9
5620-13	2903.9
5621-64	708.5
5623-11	416.1
5624-66	795.5
5626-20	239.4
5627-53	1825.6
5628-21	1423.4
5629-58	501.8
5630-48	9285.2
5631-83	2794.2
5632-6	1464.6
5633-65	392.6
5634-39	3419.3
5635-66	2491.4
5636-10	613.0
5637-81	871.8
5638-23	1060.9
5639-49	771.5
5643-2	406.4
5644-60	9647.2
5646-20	2340.6
5648-28	329.5
5649-83	464.4
5650-9	6658.4
5651-50	146.8
5653-23	168.1
5654-70	1528.0
5656-53	319.9
5657-28	1109.8
5658-64	27054.5
5659-11	390.9
5660-51	3667.4
5661-15	1595.1
5663-18	527.5
5664-57	317.4
5666-64	416.8
5667-3	627.7
5668-49	1947.6
5669-26	663.4
5671-1	1417.8
5675-6	3583.8
5676-54	462.6
5677-15	418.1
5679-16	366.9
5680-54	871.8
5682-13	1702.2
5687-5	6766.0
5688-65	1891.2
5689-1	337.3
5690-49	476.4
5691-2	331.6
5692-79	512.2
5693-6	466.8
5694-57	16255.4
5695-5	579.0
5698-60	10897.9
5699-19	6364.7
5701-81	6720.6
5703-26	177.6
5704-74	491.0
5707-55	1012.5
5708-1	14495.0
5713-9	153.6
5714-88	413.8
5715-4	6681.9
5716-49	191.0
5717-2	3991.9
5719-66	600.5
5721-1	506.2
5722-78	18902.0
5723-4	1370.5
5724-58	1841.8
5725-1	622.2
5726-49	406.8
5727-35	522.0
5728-60	3340.2
5729-27	449.6
5730-60	706.8
5731-1	613.8
5733-61	935.5
5734-13	236.2
5735-54	912.6
5736-1	2453.5
5737-61	1441.9
5738-25	6223.4
5739-75	809.2
5740-17	4970.5
5741-55	1106.1
5742-14	4365.1
5743-82	442.9
5744-12	1738.8
5745-64	1645.2
5746-37	860.8
5747-67	335.1
5748-20	979.4
5749-53	276.8
5751-14	251.9
5752-63	311.1
5753-21	282.5
5754-76	299.8
5755-29	415.1
5756-66	1190.8
5757-45	572.9
5758-49	789.6
5759-10	2105.1
5762-35	413.1
5763-67	577.1
5764-4	271.8
5765-53	323.8
5792-8	274.4
5798-3	928.0
5801-72	648.2
5803-24	13327.5
5807-77	381.1
5810-25	414.0
5813-58	863.6
5822-22	369.7
5825-49	470.9
5834-18	252.9
5837-49	1853.4
5843-60	1081.7
5846-24	3617.2
